Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
scVI,0.2,0,8,0.03662430867552757,6891.774865594068,2.1086682139234756,0.7044069766998291
scVI,0.2,1,7,0.04462944716215134,6658.730544113848,2.3634933994017095,0.6822696924209595
scVI,0.2,2,8,0.0010378713486716151,5818.781566568087,2.1372537319076823,0.6615071296691895
scVI,0.2,3,8,-0.00019066660024691373,5819.146224343805,2.114234818485264,0.6619330048561096
scVI,0.2,4,8,0.06693413108587265,6989.514822975823,2.276700442079858,0.7117396593093872
scVI,0.2,5,8,0.07083386927843094,6961.1160209662185,2.3575927120466003,0.7242937088012695
scVI,0.2,6,8,-0.01947903260588646,5482.692878418272,2.208583793596355,0.6585352420806885
scVI,0.2,7,7,0.01370344590395689,6513.484195117367,2.207197137442009,0.660976231098175
scVI,0.2,8,7,0.016068706288933754,6552.068717647708,2.16173933953961,0.6676902174949646
scVI,0.2,9,8,-0.014868480153381824,5569.984484560598,2.18949226013724,0.6645047068595886
scFoundation,0.2,0,5,0.22181940078735352,15374.497002279966,1.9146242869470687,0.5891357064247131
scFoundation,0.2,1,5,0.22426266968250275,15454.62344791178,1.9024357643360361,0.5893195271492004
scFoundation,0.2,2,4,0.27521711587905884,18742.212389658627,1.9388760236203804,0.5534566044807434
scFoundation,0.2,3,5,0.10143712908029556,11658.577744104443,2.236306953836877,0.5709956288337708
scFoundation,0.2,4,4,0.24179597198963165,19352.71374801754,2.0190654620912354,0.5894310474395752
scFoundation,0.2,5,4,0.2461453676223755,19297.88025509343,2.0061034679696075,0.5850154161453247
scFoundation,0.2,6,5,0.20124147832393646,16389.285270736927,2.011390898730269,0.6255358457565308
scFoundation,0.2,7,6,0.15086345374584198,12681.404831889684,2.1221888774090054,0.601098895072937
scFoundation,0.2,8,3,0.1992257833480835,19017.436292880207,2.7458570685062202,0.5744205117225647
scFoundation,0.2,9,4,0.23687811195850372,19149.39434873661,2.101419933639937,0.5921227931976318
scNET,0.2,0,9,0.1939486712217331,29859.31839669231,1.6568253829009718,0.7915786504745483
scNET,0.2,1,10,0.13859263062477112,29552.03623644483,1.8498285061541915,0.8028280138969421
scNET,0.2,2,8,0.19686907529830933,32308.85008122122,1.7456846266086785,0.789557695388794
scNET,0.2,3,9,0.17967373132705688,31052.982742576864,1.7367133568875541,0.7969591021537781
scNET,0.2,4,8,0.20897875726222992,33150.03352364402,1.6674121693059432,0.7820538282394409
scNET,0.2,5,8,0.16611002385616302,31283.83246520719,1.759968919794558,0.7797195911407471
scNET,0.2,6,8,0.18505741655826569,31478.039807382655,1.76540801257816,0.7819086313247681
scNET,0.2,7,9,0.09117571264505386,27452.701139084347,1.9121951886046058,0.7972052097320557
scNET,0.2,8,8,0.24611075222492218,35065.41451006438,1.7135405040891631,0.8002805709838867
scNET,0.2,9,6,0.32087650895118713,40102.439693351625,1.803358651121518,0.7556315064430237
PARE_wolasso,0.2,0,12,0.8647643327713013,308555.7826513869,0.7062369606440196,0.8891174793243408
PARE_wolasso,0.2,1,12,0.8501590490341187,298495.91863527545,0.5654468185228982,0.8890618085861206
PARE_wolasso,0.2,2,11,0.8576967716217041,321852.5554602562,0.4332957895263733,0.8871573805809021
PARE_wolasso,0.2,3,11,0.8623243570327759,343254.6455469385,0.39147882294031666,0.8878549337387085
PARE_wolasso,0.2,4,11,0.867956280708313,353194.3465776883,0.3876363853244842,0.888077974319458
PARE_wolasso,0.2,5,10,0.9002207517623901,317703.0059779526,0.3004837903781422,0.8844529986381531
PARE_wolasso,0.2,6,11,0.8840254545211792,382033.97581130336,0.36890419875505037,0.8870341777801514
PARE_wolasso,0.2,7,12,0.8692234754562378,315755.11322579754,0.6181627859292337,0.8877418041229248
PARE_wolasso,0.2,8,11,0.8677924275398254,351519.7384235116,0.3870104149547394,0.8878850936889648
PARE_wolasso,0.2,9,10,0.9008722305297852,305433.32804593316,0.31104743370655447,0.8849207758903503
PARE,0.2,0,10,0.913282036781311,393734.6267211225,0.2425675413101141,0.8853924870491028
PARE,0.2,1,10,0.9095813035964966,376056.0491749753,0.25091003768766623,0.8851110935211182
PARE,0.2,2,10,0.9115856885910034,392303.0592551561,0.24836412575389116,0.8852039575576782
