Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
Recon_woExp,0.1,6,13,0.659598171710968,91994.9001979115,1.1805268763710322,0.8376107811927795
Recon_woExp,0.1,7,15,0.6734485626220703,81399.54931686628,1.4071628793119129,0.8331373333930969
Recon_woExp,0.1,8,15,0.6739915609359741,82503.66370178414,1.4949327702485165,0.8301923871040344
Recon_woExp,0.1,9,12,0.6641539335250854,100054.38368529092,0.9292745135095002,0.8423473834991455
PARE_M,0.1,0,10,0.8653461337089539,85226.56993705884,0.3912599463941152,0.8693819642066956
PARE_M,0.1,1,10,0.8632763624191284,88628.94410645637,0.3987911774534497,0.8697143197059631
PARE_M,0.1,2,10,0.8676160573959351,91264.30446808533,0.3900289500567912,0.8695557117462158
PARE_M,0.1,3,10,0.8658620715141296,90524.99155271193,0.39632177062204577,0.8694894909858704
PARE_M,0.1,4,10,0.864359974861145,89177.29035863219,0.39900012238626903,0.8693273067474365
PARE_M,0.1,5,11,0.8235581517219543,94522.03051082043,0.4857649208441394,0.8803362846374512
PARE_M,0.1,6,10,0.8656885623931885,89896.57535774792,0.39825648701630173,0.8697067499160767
PARE_M,0.1,7,11,0.8267112970352173,99259.563784355,0.47748329217036223,0.8798300623893738
PARE_M,0.1,8,10,0.8652071952819824,89953.91150495478,0.4000088263756667,0.8699230551719666
PARE_M,0.1,9,10,0.8617396354675293,81517.27581603789,0.39583188067486,0.8693108558654785
PARE_T,0.2,0,12,0.8258277177810669,113134.84920541798,0.6764193779638573,0.8956937193870544
PARE_T,0.2,1,11,0.8509247899055481,113538.97175230061,0.6436834640155309,0.8912750482559204
PARE_T,0.2,2,14,0.8185271620750427,120245.89101986153,0.6595463863543545,0.8971724510192871
PARE_T,0.2,3,11,0.8790707588195801,128218.8057238379,0.48200188708525,0.887714147567749
PARE_T,0.2,4,13,0.8234015107154846,120135.04575874108,0.6296756714630034,0.8959841132164001
PARE_T,0.2,5,11,0.8512085676193237,114310.13400379354,0.6421148829942029,0.8910946249961853
PARE_T,0.2,6,12,0.828148603439331,115370.43426286175,0.6852098301045809,0.8958877921104431
PARE_T,0.2,7,13,0.8234599232673645,127824.30849274577,0.6369406040281429,0.8961306214332581
PARE_T,0.2,8,11,0.8788478374481201,128974.4030985141,0.48614599707011846,0.88773113489151
PARE_T,0.2,9,14,0.819507896900177,121792.77570761826,0.65933968485003,0.8972048759460449
PARE_B,0.2,0,16,0.6383181214332581,66598.65453496824,0.7449408282973995,0.8915467262268066
PARE_B,0.2,1,15,0.6366707682609558,64053.937089590574,0.6733781262998687,0.8896631598472595
PARE_B,0.2,2,16,0.6344419717788696,55644.7471848583,0.7111645603191883,0.8911643028259277
PARE_B,0.2,3,15,0.7477231621742249,71213.15034415007,0.6191311035033503,0.9023027420043945
PARE_B,0.2,4,14,0.7598704099655151,69613.97106419703,0.5402656023322042,0.8980494737625122
PARE_B,0.2,5,14,0.7637056112289429,79968.42518415352,0.5671845230829169,0.8986902236938477
PARE_B,0.2,6,16,0.6187793612480164,56717.22492239911,0.7126103593775029,0.897336483001709
PARE_B,0.2,7,14,0.7452593445777893,68052.14199871145,0.5901636682109865,0.8995594382286072
PARE_B,0.2,8,15,0.6600330471992493,72611.3025061705,0.6965684076743902,0.8913573026657104
PARE_B,0.2,9,14,0.6327495574951172,52105.088900546296,0.6360127282541468,0.8897236585617065
SpaGCN,0.2,0,8,0.1847839206457138,4683.050482630977,2.059825684648021,0.7129804491996765
SpaGCN,0.2,1,7,0.18825219571590424,4823.840996568291,1.8133789236324969,0.688642144203186
SpaGCN,0.2,2,7,0.1893147975206375,4775.634948936174,1.8084589526194204,0.6874401569366455
SpaGCN,0.2,3,7,0.19702260196208954,4940.031482146307,1.7937188105119468,0.6919317245483398
SpaGCN,0.2,4,8,0.17881396412849426,4592.391252531225,2.0212586090519693,0.715226948261261
SpaGCN,0.2,5,7,0.1905410885810852,4843.3333757158625,1.8153595228826522,0.6901811361312866
SpaGCN,0.2,6,7,0.19072158634662628,4811.25318238881,1.8107075670555415,0.6896552443504333
SpaGCN,0.2,7,7,0.18884186446666718,4759.041700301305,1.8116365122562474,0.6877291798591614
SpaGCN,0.2,8,7,0.18831884860992432,4787.148357575758,1.8171769932192439,0.6887046098709106
SpaGCN,0.2,9,7,0.18772035837173462,4771.652969877791,1.8124017632486484,0.6878031492233276
Recon_PARE,0.2,0,7,0.38515955209732056,19431.089705842554,1.349128225486462,0.779778003692627
Recon_PARE,0.2,1,7,0.4121047556400299,21740.634056949668,1.3006644366838507,0.7808411121368408
Recon_PARE,0.2,2,7,0.3951815068721771,21722.025027586395,1.2753106917114165,0.7769098877906799
Recon_PARE,0.2,3,12,0.236393541097641,17050.543614670783,1.1852783805641047,0.80007404088974
Recon_PARE,0.2,4,8,0.38884592056274414,19010.009492869023,1.3335408559537323,0.7909579277038574
Recon_PARE,0.2,5,7,0.39853617548942566,21201.704520937754,1.3037095834998265,0.7805705070495605
Recon_PARE,0.2,6,7,0.40876004099845886,21396.76481193794,1.3338524483767549,0.7821962833404541
Recon_PARE,0.2,7,8,0.43116703629493713,22836.25480480893,1.0722776581548341,0.7842429876327515
Recon_PARE,0.2,8,8,0.3646831512451172,20019.48909496667,1.1293450273421834,0.7748309969902039
Recon_PARE,0.2,9,8,0.4580986499786377,23945.878420281522,1.0559142438129585,0.7779632806777954
Recon_woExp,0.2,0,16,0.6707274317741394,75853.70304036104,1.7829963025238798,0.8277681469917297
Recon_woExp,0.2,1,16,0.6658295392990112,75255.96214142865,1.7890810185595147,0.8297122716903687
Recon_woExp,0.2,2,17,0.6381468176841736,73456.27682064693,1.84273255172974,0.8290761709213257
Recon_woExp,0.2,3,17,0.6758359670639038,72620.31576287492,1.735417294877772,0.8259369730949402
Recon_woExp,0.2,4,16,0.6755087375640869,80614.09063335511,1.7387259931216428,0.8293917775154114
Recon_woExp,0.2,5,16,0.6635651588439941,56163.969958453876,1.765563814317281,0.8282912969589233
Recon_woExp,0.2,6,16,0.6759085059165955,80351.5840201523,1.6872553880275316,0.8300144076347351
Recon_woExp,0.2,7,16,0.6599124670028687,54267.28258969404,1.78786160620088,0.8277474641799927
Recon_woExp,0.2,8,16,0.6701328754425049,75649.72229935857,1.7388518516459848,0.8294761180877686
Recon_woExp,0.2,9,17,0.6749672293663025,72577.3782499472,1.8251249609871232,0.8251717686653137
PARE_M,0.2,0,11,0.8160361647605896,95696.53078124697,0.48947225137129463,0.8798623085021973
PARE_M,0.2,1,11,0.8191841244697571,93667.618896736,0.4924498899932476,0.87965327501297
PARE_M,0.2,2,11,0.8094949722290039,93222.29952527223,0.5081365920215396,0.8766040802001953
PARE_M,0.2,3,12,0.7706352472305298,88847.90811560932,0.5426037695966458,0.881303608417511
PARE_M,0.2,4,11,0.8231082558631897,95706.93516435905,0.485083623295086,0.8796276450157166
PARE_M,0.2,5,11,0.8204350471496582,96231.38889067873,0.48788188305525576,0.8797085881233215
PARE_M,0.2,6,11,0.8204562664031982,97680.52619047476,0.4863235201985095,0.879295289516449
PARE_M,0.2,7,11,0.8194505572319031,96352.60115098194,0.4816779551321734,0.8791860342025757
PARE_M,0.2,8,11,0.8199293613433838,96792.10663563611,0.48749730841812106,0.8792511224746704
PARE_M,0.2,9,11,0.8241850137710571,96691.4986335524,0.49026723781335857,0.8799810409545898
PARE_T,0.5,0,17,0.7966015934944153,105582.63221657358,0.7693039229263868,0.8976902365684509
PARE_T,0.5,1,16,0.7974772453308105,111351.28857199984,0.8018451338552705,0.899773120880127
PARE_T,0.5,2,17,0.7932478189468384,107404.2267626132,0.9135603741238955,0.8996399641036987
PARE_T,0.5,3,18,0.774440586566925,105037.71894156323,0.9670737226552212,0.8997661471366882
PARE_T,0.5,4,17,0.7913621664047241,114911.53236167827,0.7714753581424715,0.8980859518051147
PARE_T,0.5,5,17,0.7882870435714722,109116.69289299534,0.8857157646440582,0.8972789645195007
PARE_T,0.5,6,16,0.7877856492996216,110101.94270409079,0.8390919367837322,0.8997292518615723
PARE_T,0.5,7,17,0.7837520241737366,106772.24475428443,0.7993124329136262,0.8995489478111267
PARE_T,0.5,8,17,0.7723796367645264,101211.9288829916,0.8375683465304574,0.8898903727531433
PARE_T,0.5,9,16,0.7991325259208679,112991.03902730996,0.7969659125515326,0.8994296789169312
PARE_B,0.5,0,21,0.6286044716835022,54439.3134752551,1.1569677626367674,0.8856836557388306
PARE_B,0.5,1,24,0.58841472864151,49411.66826245478,1.2024329482683545,0.8827061653137207
PARE_B,0.5,2,21,0.6712826490402222,56282.34481809702,1.0765120707415234,0.8916998505592346
PARE_B,0.5,3,22,0.6604969501495361,56457.11457796229,1.13281829285594,0.8924983739852905
PARE_B,0.5,4,21,0.6361522078514099,58016.643146394184,1.1441678382039875,0.8844315409660339
PARE_B,0.5,5,24,0.5901560187339783,55533.626398166576,1.1579548081088429,0.8885029554367065
PARE_B,0.5,6,21,0.614331066608429,54634.492674883804,1.0537725161653624,0.8877745866775513
PARE_B,0.5,7,22,0.5858996510505676,49039.75943951813,1.1981974132207136,0.8788274526596069
PARE_B,0.5,8,23,0.6193925738334656,54171.343275204716,1.260500936444157,0.8863149881362915
PARE_B,0.5,9,25,0.5736519694328308,48037.6763002017,1.1888186893136368,0.8864574432373047
SpaGCN,0.5,0,10,0.23474442958831787,5042.810376089349,1.9237025498166438,0.7539407014846802
SpaGCN,0.5,1,10,0.2321632355451584,5061.89895590457,1.9769373519447602,0.7537834644317627
SpaGCN,0.5,2,10,0.2334650307893753,5053.619243174928,1.930776509716506,0.7531450986862183
SpaGCN,0.5,3,10,0.22969572246074677,5016.150681985718,1.9855396449530982,0.7546160221099854
SpaGCN,0.5,4,10,0.24126355350017548,5153.88471530486,1.916636303040328,0.7545165419578552
