Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
scVI,0.8,3,22,0.1001664474606514,5081.03085031881,2.140476570599832,0.7895818948745728
scVI,0.8,4,23,0.07854615896940231,4850.6966110415,2.0827228310517176,0.7900292873382568
scVI,0.8,5,23,0.08816437423229218,4848.898354260584,2.1670590330003368,0.7887908220291138
scVI,0.8,6,22,0.07656917721033096,4873.701562172751,2.1076183720598123,0.7879175543785095
scVI,0.8,7,23,0.05737532302737236,4732.607505770899,2.0358973911040663,0.7894120216369629
scVI,0.8,8,22,0.07664408534765244,4940.808345859545,2.119435958189732,0.7891651391983032
scVI,0.8,9,21,0.08777143061161041,5147.767228878524,2.0888539272432847,0.7899904251098633
Recon_PARE,0.8,0,23,0.10955842584371567,262671.3803892047,1.9913678103151082,0.8589076995849609
Recon_PARE,0.8,1,22,0.14588728547096252,269047.7190656621,1.904280438084266,0.8528391718864441
Recon_PARE,0.8,2,24,0.1492682546377182,266369.8921154508,1.9220721579652693,0.860424280166626
Recon_PARE,0.8,3,23,0.14178058505058289,275722.50271309615,1.986437321821276,0.8611763715744019
Recon_PARE,0.8,4,24,0.13057273626327515,253033.3374649276,1.9411159880257804,0.8602673411369324
Recon_PARE,0.8,5,23,0.11847913265228271,251271.04171247172,1.973807618868733,0.8580321073532104
Recon_PARE,0.8,6,22,0.09535679966211319,265400.8649867401,1.9004441799761909,0.8585010766983032
Recon_PARE,0.8,7,24,0.1376514732837677,251337.12716127033,1.896479611097118,0.8575550317764282
Recon_PARE,0.8,8,23,0.1410464197397232,252233.73292348246,1.9244000774018009,0.8581944704055786
Recon_PARE,0.8,9,23,0.10885607451200485,260343.70628317396,1.9310335302647756,0.8590959310531616
scVI,1.0,0,24,0.09515751153230667,4819.84671849668,2.1571576255141216,0.7911333441734314
scVI,1.0,1,25,0.0636216253042221,4506.702787307797,2.1247473486205823,0.7871384620666504
scVI,1.0,2,29,0.06228231266140938,4285.324629910715,2.091047194206836,0.7874115705490112
scVI,1.0,3,25,0.0817761942744255,4722.987135012627,2.0684600166063,0.7901987433433533
scVI,1.0,4,24,0.09030956029891968,4810.617845054464,2.064577738936459,0.7892955541610718
scVI,1.0,5,27,0.07707153260707855,4449.757847256482,2.074762619229683,0.7899109125137329
scVI,1.0,6,25,0.09218183159828186,4783.45191284872,2.103678930007525,0.7907161712646484
scVI,1.0,7,28,0.0742771327495575,4420.418330088354,2.046150007753566,0.7880057096481323
scVI,1.0,8,25,0.0888548195362091,4621.584082061979,2.121430994507304,0.786666750907898
scVI,1.0,9,24,0.08491700142621994,4767.086430402532,2.1493648943207706,0.7895954847335815
Recon_PARE,1.0,0,28,0.06832551956176758,206749.87416050382,1.9933021348490898,0.8591840267181396
Recon_PARE,1.0,1,26,0.10637111216783524,229966.33661218963,1.9881789544651352,0.8606396913528442
Recon_PARE,1.0,2,29,0.09348242729902267,209756.21378559613,1.9420602838614272,0.8591536283493042
Recon_PARE,1.0,3,28,0.11805995553731918,210496.6611447897,2.022324572209663,0.8592122793197632
Recon_PARE,1.0,4,32,0.12700973451137543,197922.82153853643,1.9430020868626152,0.8574343919754028
Recon_PARE,1.0,5,28,0.12205008417367935,222209.85964209825,1.9700338952738912,0.8608541488647461
Recon_PARE,1.0,6,27,0.09207279235124588,217307.16740152737,2.013901781735851,0.8570825457572937
Recon_PARE,1.0,7,29,0.09901288151741028,210666.24669376816,1.9925828095094607,0.8587167859077454
Recon_PARE,1.0,8,26,0.10209256410598755,217170.97505008694,2.054227318322935,0.8597826957702637
Recon_PARE,1.0,9,27,0.11167579889297485,217142.454919447,1.9839378330181279,0.8615059852600098
scVI,1.2,0,31,0.08450314402580261,4265.51411219007,2.092377533377293,0.7836414575576782
scVI,1.2,1,31,0.08582370728254318,4303.896313711177,2.0172332188158566,0.7868474721908569
scVI,1.2,2,31,0.05879754573106766,4075.1111309748812,2.1069083248466254,0.7851283550262451
scVI,1.2,3,30,0.08453836292028427,4273.577783452846,2.080797512649862,0.7894255518913269
