Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
graphPCA_leiden,0.1,7,8,0.17106318473815918,4896.521785113958,2.108169631628229,0.7237451672554016
graphPCA_leiden,0.1,8,8,0.17351789772510529,4591.951351130192,2.0116246344778346,0.7052929997444153
graphPCA_leiden,0.1,9,8,0.18713334202766418,4978.1110863672,2.0741573977230257,0.7187123894691467
cellLens_Lite,0.2,0,12,0.3982384502887726,6674.206530097674,1.3323850855673791,0.8047797679901123
cellLens_Lite,0.2,1,12,0.34157106280326843,6270.935562502966,1.4161255880829569,0.8046610355377197
cellLens_Lite,0.2,2,12,0.3559747040271759,6420.597703107512,1.4200820950670048,0.8066664338111877
cellLens_Lite,0.2,3,11,0.35489538311958313,6892.722520068282,1.3669869073816263,0.8104749917984009
cellLens_Lite,0.2,4,13,0.3989008963108063,6973.892456508673,1.3358374720376032,0.8245463371276855
cellLens_Lite,0.2,5,12,0.37136176228523254,6584.1202677268575,1.3563891124432355,0.8038364052772522
cellLens_Lite,0.2,6,12,0.3562561273574829,6394.313194157273,1.4209013887934725,0.8112505674362183
cellLens_Lite,0.2,7,11,0.35536590218544006,6989.885324661919,1.395027216595396,0.8067658543586731
cellLens_Lite,0.2,8,11,0.3269210159778595,6116.9186888283175,1.3541935702737524,0.7816995978355408
cellLens_Lite,0.2,9,10,0.3589543402194977,7315.574515879985,1.462591127387721,0.8101882338523865
cellLens_Full,0.2,0,12,0.3941092789173126,7434.914996364613,1.2600659466968314,0.8303041458129883
cellLens_Full,0.2,1,15,0.4195207953453064,7794.613296039469,1.1777371091217328,0.8491767644882202
cellLens_Full,0.2,2,11,0.4197772443294525,7816.723116961417,1.2209405009255512,0.8117508888244629
cellLens_Full,0.2,3,11,0.4252096712589264,8082.681871600325,1.1466368131423528,0.8219389319419861
cellLens_Full,0.2,4,12,0.47440534830093384,8808.030439733277,1.096162335669119,0.8290093541145325
cellLens_Full,0.2,5,11,0.45611685514450073,8157.755669840603,1.2095333505581034,0.8146204948425293
cellLens_Full,0.2,6,10,0.4196294844150543,8456.80669858417,1.1741171473014673,0.8083880543708801
cellLens_Full,0.2,7,13,0.48234638571739197,7970.3375868687535,1.137548128816657,0.8174085021018982
cellLens_Full,0.2,8,13,0.5013620853424072,8390.622180406404,1.1306949336963426,0.822523832321167
