Method,Resolution,Seed,Number of Clusters,Silhouette Score,Calinski-Harabasz Score,Davies-Bouldin Score,Modularity Score
cellLens_Lite,0.8,2,19,0.5185767412185669,3372.723980451114,1.1770631697629703,0.8516665697097778
cellLens_Lite,0.8,3,19,0.4652554988861084,3359.7464417809956,1.2318768039906558,0.851683497428894
cellLens_Lite,0.8,4,19,0.5217571258544922,3403.2781165080683,1.1810441599151478,0.8528120517730713
cellLens_Lite,0.8,5,18,0.5175177454948425,3552.445613377827,1.1931353725058154,0.8516396880149841
cellLens_Lite,0.8,6,18,0.5164574980735779,3522.2156041072276,1.179596913069914,0.849919319152832
cellLens_Lite,0.8,7,18,0.5153457522392273,3541.9322680353066,1.1926344771640625,0.8514415621757507
cellLens_Lite,0.8,8,19,0.5159305930137634,3367.2587783719914,1.16763437531885,0.8505781888961792
cellLens_Lite,0.8,9,17,0.5152591466903687,3721.5170208221925,1.3518131376281055,0.8508130311965942
cellLens_Full,0.8,0,25,0.1898447722196579,4413.93069143906,1.663015328624588,0.8176410794258118
cellLens_Full,0.8,1,27,0.2735249698162079,4241.762623782141,1.6007962572263026,0.8224717378616333
cellLens_Full,0.8,2,25,0.27459824085235596,4693.28586412544,1.7044434287015553,0.8140830993652344
cellLens_Full,0.8,3,25,0.22482028603553772,4202.809321314941,1.7191820679944498,0.8136749267578125
cellLens_Full,0.8,4,23,0.18395638465881348,4451.71549570511,1.8281538879544041,0.8052161931991577
cellLens_Full,0.8,5,27,0.21628737449645996,4290.103850297464,1.7162621588026123,0.8120103478431702
cellLens_Full,0.8,6,28,0.22534634172916412,4075.2443799569733,1.7017799623231624,0.8119092583656311
cellLens_Full,0.8,7,26,0.20452073216438293,4214.952200489853,1.6221737495911925,0.8138539791107178
cellLens_Full,0.8,8,24,0.20201951265335083,4527.386248087547,1.7216170934472925,0.8158441185951233
cellLens_Full,0.8,9,23,0.29295775294303894,4701.005912282899,1.6368600104609616,0.8197499513626099
PARE,0.8,0,23,0.7052491903305054,87674.81092227445,1.0918459932771545,0.8777230978012085
PARE,0.8,1,23,0.6737988591194153,87337.13506074304,1.1424220321174652,0.8697420358657837
PARE,0.8,2,21,0.7695015072822571,98752.7330366244,1.0101068072868806,0.9004238843917847
PARE,0.8,3,20,0.6665708422660828,89080.22514466287,1.2182017702053156,0.8642175197601318
PARE,0.8,4,21,0.7611738443374634,93481.83182375308,1.0405878726888431,0.8996084928512573
PARE,0.8,5,22,0.752602219581604,88396.63193834953,1.0777896276583407,0.8956152200698853
PARE,0.8,6,21,0.7255467176437378,77199.48922434566,1.0681185014834838,0.8913878202438354
PARE,0.8,7,21,0.733644425868988,96226.48990187894,1.1354590588519216,0.890625
PARE,0.8,8,20,0.741259753704071,97926.26949541531,1.0699976714618298,0.8910934329032898
PARE,0.8,9,20,0.7662323713302612,102887.23163458086,1.0089863030355124,0.8998680114746094
SpaGCN,0.8,0,8,0.027759753167629242,499.1252531008827,3.861843747345396,0.5524481534957886
SpaGCN,0.8,1,8,0.04664959758520126,513.7425176536777,4.295701967217775,0.5603848695755005
SpaGCN,0.8,2,7,0.05282756686210632,534.3549347055639,4.09800716607291,0.5535246729850769
SpaGCN,0.8,3,7,0.05356185883283615,539.8975719419973,4.0792119658494626,0.5545656681060791
SpaGCN,0.8,4,7,0.05384845286607742,539.2142539541105,4.0750218766898145,0.5537135004997253
SpaGCN,0.8,5,7,0.053412001579999924,539.898211970648,4.0668114781564615,0.5537181496620178
SpaGCN,0.8,6,7,0.05314840376377106,537.5831876398188,4.068904946702429,0.553189754486084
SpaGCN,0.8,7,8,0.05591079220175743,502.2088871191503,4.575071157217948,0.5641945600509644
SpaGCN,0.8,8,7,0.05261637642979622,537.6469045771494,4.066870447985507,0.5530588626861572
SpaGCN,0.8,9,8,0.04466576501727104,489.95701445772977,4.002456954131535,0.5586256980895996
graphPCA_leiden,0.8,0,9,0.01637594774365425,449.7371298628728,3.771994024499438,0.5577312707901001
graphPCA_leiden,0.8,1,8,0.025601640343666077,497.0191356888725,3.8785066060685045,0.5565397143363953
graphPCA_leiden,0.8,2,8,0.026811668649315834,500.88880537766977,3.871456588243678,0.5582048892974854
graphPCA_leiden,0.8,3,9,0.022211935371160507,455.481627745714,3.80001493743213,0.5589497089385986
graphPCA_leiden,0.8,4,9,0.02269105426967144,458.4600820713652,3.791813022968646,0.5597063302993774
graphPCA_leiden,0.8,5,7,0.05415516719222069,533.8228581759732,4.099978369757119,0.5576947331428528
graphPCA_leiden,0.8,6,8,0.027341604232788086,501.69134889261505,3.893720174649226,0.5571513175964355
graphPCA_leiden,0.8,7,8,0.026413246989250183,499.62322189055993,3.890121746398142,0.5564230680465698
graphPCA_leiden,0.8,8,9,0.021291671320796013,456.1611783769097,3.788760717306081,0.5595701336860657
graphPCA_leiden,0.8,9,8,0.03732840716838837,475.06255677036074,3.951966168378833,0.5600742697715759
cellLens_Lite,1.0,0,20,0.4629781246185303,3171.8240635238876,1.2180988214654427,0.8501218557357788
cellLens_Lite,1.0,1,21,0.44593048095703125,3113.9911260237477,1.416312874679484,0.8497006893157959
cellLens_Lite,1.0,2,22,0.404177188873291,3019.8654206687224,1.4431007878642828,0.8459019660949707
cellLens_Lite,1.0,3,21,0.4118395447731018,3142.913890650413,1.4697175303712027,0.8488427996635437
cellLens_Lite,1.0,4,20,0.47412511706352234,3099.745370186126,1.170607685582852,0.84840327501297
cellLens_Lite,1.0,5,22,0.4097321927547455,2997.03803345041,1.3247830698157548,0.8467429876327515
cellLens_Lite,1.0,6,21,0.44607505202293396,3108.739814344308,1.403481968815053,0.84955894947052
